id,title,description,category,status,result,voting_ends_at,resolution_deadline,resolution_criteria,resolution_sources,resolution_confidence,total_yes_votes,total_no_votes,total_pool,created_at,resolved_at
019b62eb-cce1-7aa8-a459-971ccb6e6540,NE airports 500+ cancels tomorrow or storm cope szn?,"Winter storm slamming East Coast post-holidays - will JFK, BOS, EWR & co. dump 500+ cancellations on Dec 29 or is it overhype? Travel degens, this is your L.",weather,SETTLED,INVALID,2025-12-29 03:06:19.232+00,2025-12-29 09:06:19.232+00,"Resolves YES if major Northeastern U.S. airports (JFK, LGA, EWR, BOS, PHL) collectively report more than 500 flight cancellations on December 29, 2025, per FlightAware or FAA official data.","""[]""",100,0,1,0.25,2025-12-28 03:06:19.234414+00,2025-12-29 09:06:27.621+00
019b62e6-64cb-7aa8-a459-5d91a4d9d72e,San Antonio 40mph+ gusts tomorrow or cold front dud?,Cold front barreling into TX - official stations hit 40mph gusts Dec29 or another weather L? Degens test the hype.,weather,SETTLED,INVALID,2025-12-29 03:00:24.906+00,2025-12-29 09:00:24.906+00,"Resolves YES if official NOAA weather stations in San Antonio, Texas record a wind gust of 40 mph or higher on December 29, 2025.","""[]""",100,0,0,0.00,2025-12-28 03:00:24.910786+00,2025-12-29 09:00:30.903+00
019b62e6-64cb-7aa8-a459-6059bccf5a22,UN exposes Myanmar election sham by NYE or junta W?,Myanmar's Dec27 vote smelling fishy - UN drops formal callout by Dec31 or dictators dodge again? Global drama incoming.,politics,PROCESSING,,2025-12-31 03:00:24.906+00,2025-12-31 09:00:24.906+00,"Resolves YES if the United Nations issues a formal statement by December 31, 2025, challenging the fairness of Myanmar's December 27, 2025 elections, per UN official website or Reuters.",,,0,0,0.00,2025-12-28 03:00:24.910786+00,
019b62e6-64cb-7aa8-a459-69e817c01579,Lynx 'Echoes' cracks Hot100 Top10 tomorrow or flop szn?,Lyrical Lynx dropping 'Echoes' - Billboard Hot100 Top10 update tomorrow or another music flop? Stan army vs haters.,music,SETTLED,INVALID,2025-12-29 03:00:24.906+00,2025-12-29 09:00:24.906+00,"Resolves YES if 'Echoes' by Lyrical Lynx enters the Top 10 on the Billboard Hot 100 chart published on or before December 29, 2025.","""[]""",100,0,0,0.00,2025-12-28 03:00:24.910786+00,2025-12-29 09:00:33.631+00
019b62e6-64cb-7aa8-a459-8e86f50e4b31,Lakers revenge dub tonight or LeBron cooked szn?,Lakers facing rivals tonight Dec28 - smash the W or Father Time/LeGM era of tanking confirmed? LA drama peaks.,sports,SETTLED,INVALID,2025-12-28 15:00:24.906+00,2025-12-28 21:00:24.906+00,"Resolves YES if Los Angeles Lakers win their NBA game scheduled for December 28, 2025 per NBA.com official results.","""[]""",100,1,0,0.50,2025-12-28 03:00:24.910786+00,2025-12-28 21:00:31.496+00
019b62e6-64cb-7aa8-a459-7725a465b5d0,New Spidey audience RT 85+ by Dec30 or MCU cooked?,Fresh Spider-Man flick dropping heat - RT audience score hits 85%+ by Dec30 or MCU era finally over? Comic nerds assemble.,movies,LIVE,,2025-12-30 03:00:24.906+00,2025-12-30 09:00:24.906+00,"Resolves YES if the audience Rotten Tomatoes score for the newest Spider-Man movie reaches 85% or higher by December 30, 2025 per RottenTomatoes.com.",,,0,1,0.50,2025-12-28 03:00:24.910786+00,
019b62e6-64cb-7aa8-a459-823e99015ce8,Burrow revenge arc MNF vs Chiefs or Mahomes owns?,Bengals-Chiefs MNF showdown Dec29 - Burrow drops 300+ yds/2+ TDs or Patrick Mahomes dynasty rolls on? AFC beef.,sports,SETTLED,INVALID,2025-12-29 03:00:24.906+00,2025-12-29 09:00:24.906+00,"Resolves YES if Joe Burrow throws for 300+ yards and 2+ TDs in Bengals vs Chiefs MNF game on December 29, 2025 per NFL.com official stats.","""[]""",100,1,0,1.00,2025-12-28 03:00:24.910786+00,2025-12-29 09:00:40.208+00
019b62e6-64cb-7aa8-a459-78a634f3ca64,Mando S4 finale owns Disney+ tonight or Star Wars L?,Mandalorian S4 finale airing tonight - smashes viewership records or Disney Star Wars drought continues? Fandom civil war.,tv,SETTLED,INVALID,2025-12-28 15:00:24.906+00,2025-12-28 21:00:24.906+00,"Resolves YES if The Mandalorian Season 4 finale episode achieves top Disney+ trending or exceeds prior season premiere hours viewed within 24 hours, per Disney+ Nielsen data or SambaTV.","""[]""",100,1,0,0.25,2025-12-28 03:00:24.910786+00,2025-12-28 21:00:30.738+00
019b62e6-64cb-7aa8-a459-56b9ba0b402f,NE airports dump 500+ cancels Dec29 or storm cope?,Winter storm slamming Northeast - will JFK/BOS/EWR see 500+ cancels/delays tomorrow or just media hype? Travel hell or nah.,weather,SETTLED,INVALID,2025-12-29 03:00:24.906+00,2025-12-29 09:00:24.906+00,"Resolves YES if major Northeastern US airports (JFK, LGA, EWR, BOS, PHL) collectively report over 500 flight cancellations or significant delays (>2hrs) on December 29, 2025 per FlightAware or FAA data.","""[]""",100,0,0,0.00,2025-12-28 03:00:24.910786+00,2025-12-29 09:00:32.415+00
019b62e6-604a-7aa8-a459-4a051cbce873,NE storm chaos: 500+ airport cancels tomorrow or overhype?,"Lingering winter storm slamming Northeast US airports Dec 29 - bet if JFK, BOS, etc. dump over 500 cancels/delays total. Holiday travel L incoming?",weather,SETTLED,INVALID,2025-12-29 03:00:23.753+00,2025-12-29 09:00:23.753+00,"Resolves YES if major Northeastern U.S. airports (JFK, LGA, BOS, EWR, PHL, etc.) collectively report more than 500 flight cancellations or significant delays on December 29, 2025, due to winter storm effects, per FlightAware, FAA data, or reports from CNN/NYT.","""[]""",100,0,0,0.00,2025-12-28 03:00:23.756548+00,2025-12-29 09:00:31.58+00
019b62e0-a786-7aa8-a459-47175ef88e6f,NE airports dump 500+ cancels Dec29 or storm cope?,"Winter storm slamming Northeast - will JFK/BOS/EWR etc. see 500+ cancellations tomorrow or is it peak holiday hype? Travelers, this is your pain bet.",weather,SETTLED,INVALID,2025-12-29 02:54:08.773+00,2025-12-29 08:54:08.773+00,"Resolves YES if FlightAware or FAA reports more than 500 flight cancellations across major Northeastern U.S. airports (JFK, LGA, BOS, EWR, PHL) on December 29, 2025, by 11:59 PM ET.","""[]""",100,0,0,0.00,2025-12-28 02:54:08.776311+00,2025-12-29 08:54:15.285+00
019b62db-296a-7aa8-a459-3dca32fceeb5,NE storm grounds 500+ flights tomorrow or total cope?,"Winter storm slamming Northeast - will major airports (JFK, BOS, etc.) see 500+ cancellations/delays on Dec 29 or is the hype overblown for holiday travelers? Chaos or nah.",weather,SETTLED,INVALID,2025-12-29 02:48:08.809+00,2025-12-29 08:48:08.809+00,"Resolves YES if major Northeastern U.S. airports (including JFK, LGA, BOS, EWR, PHL) collectively report more than 500 flight cancellations or significant delays on December 29, 2025, due to winter storm effects, as per FlightAware or FAA data by end of day Dec 29.","""[]""",100,0,0,0.00,2025-12-28 02:48:08.812277+00,2025-12-29 08:48:15.482+00
019b62d5-c607-7aa8-a459-3702fefbf63e,NE storm dumps 500+ airport cancels Dec29 or total cope?,Winter storm aftermath hitting Northeast hard - major airports facing mass chaos tomorrow with potential 500+ cancellations/delays. Travelers ragebetting time.,weather,SETTLED,INVALID,2025-12-29 02:42:15.686+00,2025-12-29 08:42:15.686+00,"Resolves YES if major airports in the Northeastern U.S. (JFK, LGA, BOS, EWR, PHL) collectively report more than 500 flight cancellations or significant delays on December 29, 2025, due to lingering winter storm effects, per FlightAware, FAA data, or official airport reports.","""[]""",100,0,0,0.00,2025-12-28 02:42:15.68917+00,2025-12-29 08:42:22.477+00
019b62d0-40a5-7aa8-a459-2f212784d03a,East Coast airports 500+ cancels Dec29 or storm cope?,"Winter storm aftermath hitting Northeast hard tomorrow - will major hubs like JFK, LGA, EWR, BOS dump 500+ cancellations or is it all hype? Travelers, this is your pain bet.",weather,SETTLED,INVALID,2025-12-29 02:36:13.859+00,2025-12-29 08:36:13.859+00,"Resolves YES if the combined flight cancellations at JFK, LGA, EWR, and BOS exceed 500 on December 29, 2025, according to FlightAware or FAA official reports.","""[]""",100,1,0,0.25,2025-12-28 02:36:13.865805+00,2025-12-29 08:36:20.996+00
019b62cb-0375-7aa8-a459-27070be3b881,NE airports 500+ cancels Dec29 or storm cope szn?,Winter storm aftermath looming over Northeast hubs like JFK/BOS - will it nuke 500+ flights tomorrow or just more media snowflake panic? Holiday travelers loading up.,weather,SETTLED,INVALID,2025-12-28 08:30:30.517+00,2025-12-28 14:30:30.517+00,"Resolves YES if major Northeastern U.S. airports (JFK, LGA, BOS, EWR, PHL) collectively report over 500 flight cancellations or significant delays on December 29, 2025, attributed to winter storm effects, per FlightAware or FAA official data by end of Dec 29.","""[]""",100,0,0,0.00,2025-12-28 02:30:30.519096+00,2025-12-28 14:30:44.443+00
019b62ca-f956-7aa8-a458-edf921c5c37b,NE airports dump 500+ cancels Dec29 or storm cope?,Winter storm aftermath hitting Northeast hard - major hubs like JFK/BOS gonna see mass chaos tomorrow or is it overhyped? Relatable travel hell.,weather,SETTLED,INVALID,2025-12-29 02:30:27.923+00,2025-12-29 08:30:27.923+00,"Resolves YES if major Northeastern U.S. airports (JFK, LGA, BOS, EWR, PHL) collectively report over 500 flight cancellations or significant delays on December 29, 2025, per FlightAware or FAA reports.","""[]""",100,1,0,0.25,2025-12-28 02:30:27.937142+00,2025-12-29 08:30:35.649+00
019b62ca-f957-7aa8-a459-013895740598,Mando S4 finale owns Disney+ tonight or Star Wars L?,Mandalorian Season 4 finale hitting Disney+ streams today - will it dominate charts or prove SW is cooked post-Sequel trilogy? Fandom divided.,tv,SETTLED,NO,2025-12-28 14:30:27.923+00,2025-12-28 20:30:27.923+00,"Resolves YES if The Mandalorian Season 4 finale episode ranks #1 on Disney+ global trending within 24 hours of release on December 28, 2025, per official Disney+ metrics or Parrot Analytics data.","""[]""",100,1,0,0.25,2025-12-28 02:30:27.937142+00,2025-12-28 20:30:35.567+00
019b62ca-f956-7aa8-a458-f63de41314a8,San Antonio 40mph+ gusts tomorrow or cold front dud?,Cold front barreling into TX - will official stations clock 40mph+ winds in San Antonio on Dec 29? Local weatherman vs bettors.,weather,SETTLED,INVALID,2025-12-29 02:30:27.923+00,2025-12-29 08:30:27.923+00,"Resolves YES if official NOAA weather stations in San Antonio, Texas, record a wind gust of 40 mph or higher at any point on December 29, 2025.","""[]""",100,1,0,0.10,2025-12-28 02:30:27.937142+00,2025-12-29 08:30:36.356+00
019b62ca-f957-7aa8-a459-0db52e1f1b47,LeBron drops 30+ tonight or Father Time undefeated?,Lakers vs [opponent] Sunday night - can the King still ball out with 30+ pts or is age catching up fr? GOAT debate reloaded.,sports,SETTLED,INVALID,2025-12-28 14:30:27.923+00,2025-12-28 20:30:27.923+00,"Resolves YES if LeBron James scores 30 or more points in the Los Angeles Lakers' NBA game on December 28, 2025, per official NBA.com box score.","""[]""",100,1,0,1.00,2025-12-28 02:30:27.937142+00,2025-12-28 20:30:34.934+00
019b62ca-f957-7aa8-a459-15a8a0212865,Burrow revenge MNF vs Chiefs or Mahomes dynasty?,Bengals-Chiefs Monday Night Football Dec 29 - Burrow balling out for the W or Patrick owns Cincy again? AFC beef.,sports,SETTLED,INVALID,2025-12-29 02:30:27.923+00,2025-12-29 08:30:27.923+00,"Resolves YES if the Cincinnati Bengals defeat the Kansas City Chiefs in their NFL game on December 29, 2025, per official NFL score.","""[]""",100,1,0,1.00,2025-12-28 02:30:27.937142+00,2025-12-29 08:30:36.526+00
019b62ca-f957-7aa8-a458-ff23a92303da,New Spidey audience RT 85+ by Dec30 or MCU cooked?,Fresh Spider-Man flick dropping heat - can it smash 85% audience score on RT by tomorrow or is the MCU fatigue real? Stan wars incoming.,movies,LIVE,,2025-12-30 02:30:27.923+00,2025-12-30 08:30:27.923+00,"Resolves YES if the audience score for the newest Spider-Man movie on Rotten Tomatoes reaches 85% or higher by December 30, 2025, 11:59 PM UTC.",,,0,0,0.00,2025-12-28 02:30:27.937142+00,
019b62ca-f955-7aa8-a458-e0ac958bb07c,UN calls BS on Myanmar election sham by NYE?,Myanmar's Dec 27 elections are already smelling fishy - will the UN drop a formal clapback on the fairness by Dec 31? Politics timeline gonna eat.,politics,PROCESSING,,2025-12-31 02:30:27.923+00,2025-12-31 08:30:27.923+00,"Resolves YES if the United Nations issues a formal statement by December 31, 2025, 11:59 PM UTC, challenging the fairness of Myanmar's December 27, 2025 elections, as reported by Reuters, AP, or UN official site.",,,0,0,0.00,2025-12-28 02:30:27.937142+00,
019b62ca-f957-7aa8-a459-1a9728b1d5d9,Lynx 'Echoes' Top 10 Hot100 tomorrow or flop szn?,Lyrical Lynx dropping 'Echoes' - cracks Billboard Top 10 next chart or just another music industry L? Stan check.,music,SETTLED,INVALID,2025-12-29 02:30:27.923+00,2025-12-29 08:30:27.923+00,"Resolves YES if 'Echoes' by Lyrical Lynx enters the Top 10 on the Billboard Hot 100 chart dated December 30, 2025, or the next available update.","""[]""",100,0,0,0.00,2025-12-28 02:30:27.937142+00,2025-12-29 08:30:37.693+00
019b62c5-4a6f-7aa8-a458-d8bcaf077bce,NE airports 500+ cancels Dec29 or storm total cope?,"Winter storm aftermath hitting Northeast hard - will major airports like JFK/LGA/BOS see 500+ cancellations/delays tomorrow, turning holiday travel into nightmare fuel?",weather,SETTLED,INVALID,2025-12-29 02:24:15.469+00,2025-12-29 08:24:15.469+00,"Resolves YES if major Northeastern U.S. airports (JFK, LGA, EWR, BOS, PHL) collectively report more than 500 flight cancellations or significant delays on December 29, 2025, per official FAA or FlightAware data.","""[]""",100,0,0,0.00,2025-12-28 02:24:15.475869+00,2025-12-29 08:24:33.732+00
019b62bf-aace-7aa8-a458-d525856c03c2,Northeast airports dump 500+ cancels Dec29 or storm cope?,"Winter storm aftermath hitting JFK/LGA/BOS hard tomorrow - total travel apocalypse or just Twitter panic? Bettors, will the delays crush holiday plans or nah?",weather,LIVE,,2025-12-30 02:18:06.924+00,2025-12-30 08:18:06.924+00,"Resolves YES if FlightAware or FAA reports more than 500 flight cancellations at major Northeastern US airports (JFK, LGA, EWR, BOS, PHL combined) on December 29, 2025.",,,0,0,0.00,2025-12-28 02:18:06.928977+00,
019b62ba-6863-7aa8-a458-cf9f1fd3e9b2,UN exposes Myanmar election sham by Dec31 or junta PR win?,Myanmar's Dec27 elections already smelling fishy - will UN drop official shade on fairness before NYE? High-stakes geopolitics bet for timeline warriors.,politics,PROCESSING,,2025-12-31 02:12:22.24+00,2025-12-31 08:12:22.24+00,"Resolves YES if the United Nations issues a formal statement by December 31, 2025, 23:59 UTC, challenging the fairness of Myanmar's December 27, 2025 elections, verified via UN.org press releases or reports from Reuters, AP, or BBC.",,,0,0,0.00,2025-12-28 02:12:22.24662+00,
019b62b5-18b2-7aa8-a458-c76da542d235,Lakers win tonight or tank for Flagg szn?,Lakers ball today Dec 28 - dub up against the odds or embrace full rebuild chasing Cooper Flagg in '26 draft? NBA Twitter implodes either way.,sports,SETTLED,INVALID,2025-12-28 14:06:34.161+00,2025-12-28 20:06:34.161+00,"Resolves YES if the Los Angeles Lakers win their scheduled NBA regular season game on December 28, 2025, as reported on the official NBA.com game summary or ESPN box score.","""[]""",100,0,0,0.00,2025-12-28 02:06:34.167123+00,2025-12-28 20:06:39.555+00
019b62af-9d66-7aa8-a458-a210a9ad5bdb,Pixel Pioneers shock Nexus Knights final or dynasty?,Esports Winter final hype: underdogs Pixel Pioneers vs champs Nexus Knights - upset szn or more dominance?,gaming,SETTLED,INVALID,2025-12-29 02:00:34.917+00,2025-12-29 08:00:34.917+00,"Resolves YES if Pixel Pioneers defeat Nexus Knights in their Winter League final match on or before December 29, 2025 per official tournament results.","""[]""",100,0,0,0.00,2025-12-28 02:00:34.924055+00,2025-12-29 08:05:15.197+00
019b62af-9d66-7aa8-a458-7a554e75b7fd,Lakers revenge dub tonight or cooked szn?,Lakers facing rivals tonight after brutal skid - bounce back under LeBron or cement poverty franchise status?,sports,SETTLED,INVALID,2025-12-28 14:00:34.917+00,2025-12-28 20:00:34.917+00,"Resolves YES if the Los Angeles Lakers win their NBA game scheduled for December 28, 2025 per official NBA scores.","""[]""",100,0,0,0.00,2025-12-28 02:00:34.924055+00,2025-12-28 20:00:40.033+00
019b62af-9d66-7aa8-a458-af052b943ee7,Ventura flood emergency by Dec30 or SoCal cope?,Pineapple Express floods pounding - Ventura County declares emergency tomorrow or just storm hype?,weather,PROCESSING,,2025-12-30 02:00:34.917+00,2025-12-30 08:00:34.917+00,"Resolves YES if Ventura County, California issues a flood or state of emergency declaration by December 30, 2025 per official county or state government announcements.",,,0,0,0.00,2025-12-28 02:00:34.924055+00,
019b62af-9d66-7aa8-a458-955d071bfc22,Burrow revenge arc SNF or Mahomes owns Cincy?,Bengals-Chiefs Sunday Night showdown tomorrow - Joe Burrow payback or Patrick Mahomes dynasty rolls on?,sports,SETTLED,INVALID,2025-12-29 02:00:34.917+00,2025-12-29 08:00:34.917+00,"Resolves YES if the Cincinnati Bengals defeat the Kansas City Chiefs in NFL Sunday Night Football on December 29, 2025 per official NFL scores.","""[]""",100,0,0,0.00,2025-12-28 02:00:34.924055+00,2025-12-29 08:00:43.841+00
019b62af-9d66-7aa8-a458-8e7d2c1c1ad9,New Spidey RT audience 85+ by Dec30 or MCU cooked?,Hot new Spider-Man movie out now - pulls elite audience score on Rotten Tomatoes or proves MCU fatigue real?,movies,LIVE,,2025-12-30 02:00:34.917+00,2025-12-30 08:00:34.917+00,"Resolves YES if the Spider-Man movie released December 2025 has Rotten Tomatoes audience score above 85% as of December 30, 2025.",,,0,0,0.00,2025-12-28 02:00:34.924055+00,
